"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Itm2b.2",2.14804695281648e-19,0.692379410293683,0.655,0.443,6.49053867263027e-15,"Endothelium","Itm2b"
"Peg3.1",2.41203702536486e-19,-0.991620989021612,0.636,0.847,7.28821107584247e-15,"Endothelium","Peg3"
"Anxa2",5.26220348691543e-19,0.84589500043759,0.326,0.086,1.59002740560637e-14,"Endothelium","Anxa2"
"Rras",1.74295505175547e-18,0.693260240624795,0.348,0.135,5.26651298438433e-14,"Endothelium","Rras"
"Meox1.9",4.59668635859733e-18,-1.06460392783072,0.128,0.405,1.38893475011377e-13,"Endothelium","Meox1"
"Pdk1",5.26526227922109e-18,0.693776648880668,0.389,0.142,1.59095165028944e-13,"Endothelium","Pdk1"
"Dlc1",5.33527031135665e-18,0.585983095793211,0.246,0.045,1.61210527727952e-13,"Endothelium","Dlc1"
"Wasf2",6.72247926168183e-18,0.811063246226544,0.541,0.271,2.03126433370978e-13,"Endothelium","Wasf2"
"Bin1",8.92236224365103e-18,0.697799637838298,0.436,0.218,2.69598097554159e-13,"Endothelium","Bin1"
"Sox2.11",9.81588375991614e-18,-1.01452205890763,0.08,0.359,2.96596743689626e-13,"Endothelium","Sox2"
"Ehd4",1.75682714163638e-17,0.668029855465094,0.307,0.08,5.30842889116847e-13,"Endothelium","Ehd4"
"BC028528",2.07006908450458e-17,0.651008055145376,0.252,0.045,6.25492074573904e-13,"Endothelium","BC028528"
"Myo18a",3.87729118735343e-17,0.698863543387558,0.305,0.055,1.17156230517071e-12,"Endothelium","Myo18a"
"Cmas",4.58523965891434e-17,0.7590592550994,0.519,0.288,1.38547601533756e-12,"Endothelium","Cmas"
"Hspg2.1",6.41890122107449e-17,0.670749271888048,0.274,0.058,1.93953519295987e-12,"Endothelium","Hspg2"
"Mllt3.2",9.19647054987775e-17,-0.681853158254331,0.112,0.356,2.77880554135106e-12,"Endothelium","Mllt3"
"Col18a1",9.60991301453583e-17,0.938674534607262,0.455,0.249,2.90373131647215e-12,"Endothelium","Col18a1"
"Utp11",1.17941421780408e-16,0.675470146899828,0.671,0.466,3.56371800051681e-12,"Endothelium","Utp11"
"Metrn.2",1.45710541104805e-16,-0.675241216947807,0.184,0.437,4.4027897100228e-12,"Endothelium","Metrn"
"Rap1b",1.98072334814158e-16,0.655594329242484,0.615,0.412,5.98495366874459e-12,"Endothelium","Rap1b"
"Cd59a",2.1547521434182e-16,0.763202784008069,0.252,0.032,6.51079907655243e-12,"Endothelium","Cd59a"
"Lmo4.1",2.29688782739301e-16,-0.676936274246535,0.261,0.503,6.9402762592507e-12,"Endothelium","Lmo4"
"Mpzl1",3.15631395376307e-16,0.712923087547061,0.446,0.204,9.53711824269048e-12,"Endothelium","Mpzl1"
"Cgnl1",5.21830580889044e-16,0.700027611930464,0.302,0.074,1.57676328321434e-11,"Endothelium","Cgnl1"
"Hoxc8.5",1.36959907057029e-15,-0.752164342922058,0.051,0.276,4.1383805516352e-11,"Endothelium","Hoxc8"
"Prdx5",1.43522910853936e-15,0.812406086020797,0.623,0.414,4.33668827436253e-11,"Endothelium","Prdx5"
"Id2.3",1.46545402232391e-15,-0.797132754928754,0.1,0.354,4.42801587385393e-11,"Endothelium","Id2"
"Cd24a.1",1.88446506474182e-15,-0.677468235933208,0.423,0.708,5.69409963962388e-11,"Endothelium","Cd24a"
"Crabp1.6",1.93440973394001e-15,-1.55610737106866,0.226,0.507,5.84501245207312e-11,"Endothelium","Crabp1"
"Cd9.2",2.01972255011496e-15,0.669252240499149,0.333,0.109,6.10279365742735e-11,"Endothelium","Cd9"
"Tjp1",2.45515547396479e-15,0.722257877774318,0.536,0.327,7.41849778013201e-11,"Endothelium","Tjp1"
"Ssbp4",2.72089705217829e-15,0.593350012818682,0.261,0.059,8.22146253286193e-11,"Endothelium","Ssbp4"
"Slc9a3r1.2",6.73442766681575e-15,-0.655503176620865,0.118,0.345,2.03487466380505e-10,"Endothelium","Slc9a3r1"
"Arpc5.1",7.50395248697238e-15,0.6990864746418,0.537,0.331,2.26739428346358e-10,"Endothelium","Arpc5"
"Rrm2.2",1.13787752582885e-14,-0.695918290073468,0.34,0.612,3.43821073204447e-10,"Endothelium","Rrm2"
"Hoxc9.4",1.2806401453525e-14,-0.738681904760019,0.04,0.267,3.86958226319712e-10,"Endothelium","Hoxc9"
"Rgl1",1.77643021615664e-14,0.56095499324708,0.235,0.032,5.36766154113892e-10,"Endothelium","Rgl1"
"Hoxb8.3",2.7153380020832e-14,-0.665630633185964,0.105,0.332,8.20466530709459e-10,"Endothelium","Hoxb8"
"Ipo11",2.79839173229689e-14,0.610134905055451,0.383,0.181,8.45562045830827e-10,"Endothelium","Ipo11"
"F2r.1",4.58341054653663e-14,0.796915569099075,0.409,0.168,1.38492333074151e-09,"Endothelium","F2r"
"Glud1.1",5.00358869475893e-14,0.763306656818007,0.563,0.343,1.51188436000836e-09,"Endothelium","Glud1"
"Rbms1",5.65990419389788e-14,0.739054835821507,0.617,0.379,1.71019665122818e-09,"Endothelium","Rbms1"
"Cadm1.3",7.92767396839151e-14,-0.781679853115353,0.14,0.415,2.39542596628918e-09,"Endothelium","Cadm1"
"Maged2",1.12171947107293e-13,0.902504073906246,0.468,0.24,3.38938755379397e-09,"Endothelium","Maged2"
"Rbpms.1",1.16330262806816e-13,0.647008574849422,0.529,0.3,3.51503522097074e-09,"Endothelium","Rbpms"
"Vcan.1",1.23530346747805e-13,-0.718590291320664,0.134,0.392,3.73259295733166e-09,"Endothelium","Vcan"
"Lyar",2.109787677712e-13,-0.590140762618469,0.515,0.74,6.37493444697457e-09,"Endothelium","Lyar"
"Ddt.1",2.88268758584841e-13,-0.56048761545765,0.431,0.659,8.71032880939954e-09,"Endothelium","Ddt"
"Tenm4",5.98970800913508e-13,-0.570987617604415,0.044,0.255,1.80985017204025e-08,"Endothelium","Tenm4"
"Ppa1",1.31118422134802e-12,-0.526218921245408,0.492,0.694,3.96187424322517e-08,"Endothelium","Ppa1"
"Hoxa7.2",1.8770832447897e-12,-0.622814255687107,0.075,0.287,5.67179473245654e-08,"Endothelium","Hoxa7"
"Cmtm3",5.03509249687972e-12,0.683559927171019,0.315,0.085,1.52140354885718e-07,"Endothelium","Cmtm3"
"Tfdp2.1",6.09795600182768e-12,-0.60234602715112,0.235,0.471,1.84255838551225e-07,"Endothelium","Tfdp2"
"Dnajc9.1",1.63528061595402e-11,-0.545606458581077,0.441,0.656,4.94116390916668e-07,"Endothelium","Dnajc9"
"Mcm7",3.46666794594985e-11,-0.590218766121375,0.473,0.712,1.04748838654821e-06,"Endothelium","Mcm7"
"Ebf1.1",4.37091623823175e-11,0.590848149290138,0.355,0.149,1.3207160505441e-06,"Endothelium","Ebf1"
"Gng12.1",6.18141777640885e-11,0.621680277996915,0.364,0.15,1.8677771953197e-06,"Endothelium","Gng12"
"Hotairm1.2",8.48688695533807e-11,-0.669919802272797,0.21,0.427,2.56439776242495e-06,"Endothelium","Hotairm1"
"Bex1.1",1.82576670041949e-10,-0.715557168787964,0.543,0.747,5.51673666198754e-06,"Endothelium","Bex1"
"Tmem176b",1.93898014346448e-10,0.658840631756132,0.318,0.116,5.85882240149227e-06,"Endothelium","Tmem176b"
"Cdh2.3",2.28616980423573e-10,-0.580813486554078,0.276,0.511,6.90789068047867e-06,"Endothelium","Cdh2"
"H1f10.1",3.55106787286767e-10,-0.576916189382911,0.481,0.689,1.07299066846569e-05,"Endothelium","H1f10"
"Prtg.1",4.62489315414805e-10,-0.534110236462274,0.444,0.661,1.39745771545737e-05,"Endothelium","Prtg"
"Spc24",7.29149645986642e-10,-0.431402546635993,0.406,0.612,2.20319857031324e-05,"Endothelium","Spc24"
"H1f5.1",3.06699548509119e-09,-0.882628003639472,0.431,0.632,9.26723355775154e-05,"Endothelium","H1f5"
"Hnrnph3.3",8.06007779331836e-09,-0.505679397065602,0.372,0.573,0.000243543310602907,"Endothelium","Hnrnph3"
"Gjc1.1",9.1496209806543e-09,-0.520112586047758,0.262,0.471,0.00027646494755145,"Endothelium","Gjc1"
"Tubb2b.3",4.92914674687633e-08,-0.579564561921822,0.224,0.442,0.00148939098103615,"Endothelium","Tubb2b"
"Cenph",7.60125627077039e-07,-0.563124262995385,0.289,0.505,0.0229679559477598,"Endothelium","Cenph"
"Atp1a2",3.9897424578504e-31,1.16594704102682,0.354,0.028,1.20554058106408e-26,"Axial mes.","Atp1a2"
"Vtn.1",1.1233476940068e-26,1.06299657173535,0.308,0.025,3.39430739221095e-22,"Axial mes.","Vtn"
"Cthrc1",2.31544779034477e-25,0.901342998616841,0.25,0.011,6.99635704330575e-21,"Axial mes.","Cthrc1"
"Crabp2.8",5.63353379032604e-21,-1.34484869185203,0.277,0.559,1.70222857008492e-16,"Axial mes.","Crabp2"
"T",2.26335245279875e-16,1.19125572347356,0.276,0.059,6.8389457713767e-12,"Axial mes.","T"
"Rspo3.3",8.54242011102287e-16,1.46754735242529,0.47,0.207,2.58117766074667e-11,"Axial mes.","Rspo3"
"Dppa5a.1",2.22704467219968e-110,4.79251737846668,0.864,0.161,6.72923818151854e-106,"Pluripotent","Dppa5a"
"Chchd10.2",4.80674562174745e-92,2.6842340859475,0.796,0.144,1.45240625706721e-87,"Pluripotent","Chchd10"
"Hspb1.1",3.39581472165572e-78,2.08537074420985,0.609,0.019,1.02607937629549e-73,"Pluripotent","Hspb1"
"Apoe.2",4.21977581902535e-76,2.2513574663638,0.841,0.215,1.2750474614767e-71,"Pluripotent","Apoe"
"Mt2.1",2.16770314222556e-71,2.52101865852375,0.684,0.09,6.54993181454874e-67,"Pluripotent","Mt2"
"Pou5f1.1",2.57975076593369e-69,1.64838577253546,0.559,0.023,7.79497491434525e-65,"Pluripotent","Pou5f1"
"Trap1a.1",9.25414957487552e-65,1.65909574976914,0.556,0.027,2.79623383554439e-60,"Pluripotent","Trap1a"
"Mt1.1",1.59656907206526e-64,2.85603570143875,0.788,0.284,4.82419310815239e-60,"Pluripotent","Mt1"
"Slc2a3.5",9.70148074614958e-61,1.6492206299286,0.83,0.333,2.93139942225656e-56,"Pluripotent","Slc2a3"
"Klf2",2.71272463839208e-58,1.6366949366892,0.492,0.014,8.19676876736551e-54,"Pluripotent","Klf2"
"Epcam.2",2.0879863630245e-56,1.48475139072559,0.683,0.093,6.30905959451483e-52,"Pluripotent","Epcam"
"Ptn.3",2.32274314807073e-56,-1.70142115768825,0.429,0.825,7.01840069621053e-52,"Pluripotent","Ptn"
"Mkrn1.6",5.03909669719971e-55,1.73181472964259,0.811,0.41,1.52261345802587e-50,"Pluripotent","Mkrn1"
"Utf1",1.32834825464276e-54,1.41585683414142,0.473,0.008,4.01373708622857e-50,"Pluripotent","Utf1"
"Zfp42.1",5.99389543416545e-52,1.48770666054999,0.435,0.009,1.81111544438743e-47,"Pluripotent","Zfp42"
"Rps4l.1",1.92098419031258e-50,1.26606760476224,0.894,0.664,5.80444582944848e-46,"Pluripotent","Rps4l"
"Zfp990",4.59568835009569e-47,1.00425081962688,0.444,0.043,1.38863319186492e-42,"Pluripotent","Zfp990"
"Sox11.3",1.24232163661094e-46,-1.21870618715196,0.519,0.836,3.75379905718362e-42,"Pluripotent","Sox11"
"Upp1.1",7.55637400186476e-46,1.35846362462687,0.531,0.092,2.28323396840346e-41,"Pluripotent","Upp1"
"L1td1.1",9.11583933871972e-46,1.22725986219614,0.393,0.01,2.75444201458755e-41,"Pluripotent","L1td1"
"Igfbp2.2",3.44684424441302e-45,1.32485904523116,0.697,0.227,1.04149845689184e-40,"Pluripotent","Igfbp2"
"Wfdc2",9.0034724219316e-45,1.2936387777102,0.423,0.026,2.72048922701085e-40,"Pluripotent","Wfdc2"
"Fabp5.1",1.20897854286961e-44,-1.19006158069019,0.577,0.854,3.65304956513482e-40,"Pluripotent","Fabp5"
"Gpx4.1",3.18540197010768e-44,1.62546539457297,0.862,0.614,9.62501059287736e-40,"Pluripotent","Gpx4"
"Marcks.1",2.10602105975295e-42,-1.10471274322554,0.648,0.884,6.36355323414953e-38,"Pluripotent","Marcks"
"Bst2.1",1.40672489732916e-41,1.30866533155114,0.482,0.049,4.25055994976979e-37,"Pluripotent","Bst2"
"Rbmxl2",3.83160884613488e-41,0.975198516243075,0.374,0.008,1.15775892894812e-36,"Pluripotent","Rbmxl2"
"Pclaf.3",1.04287431833886e-40,-1.09052156102115,0.615,0.864,3.15114904029271e-36,"Pluripotent","Pclaf"
"Tdgf1",2.08071759396127e-38,1.19429599085553,0.336,0.004,6.28709628191337e-34,"Pluripotent","Tdgf1"
"Hmgb3.1",4.63903939110941e-38,-0.971897173464346,0.558,0.813,1.40173214241762e-33,"Pluripotent","Hmgb3"
"Crip1",2.64206473297493e-37,0.84975766432257,0.329,0.024,7.98326279715706e-33,"Pluripotent","Crip1"
"Marcksl1.1",1.06517649921641e-35,-0.920245435737253,0.64,0.858,3.21853731003231e-31,"Pluripotent","Marcksl1"
"Ooep",6.8623091346803e-35,0.991730256517446,0.329,0.005,2.073515328135e-30,"Pluripotent","Ooep"
"Akap12.3",6.80791803792342e-33,1.05864991277801,0.601,0.194,2.05708051433894e-28,"Pluripotent","Akap12"
"Spp1",9.37169362909589e-33,1.20125516851192,0.32,0.008,2.83175094696762e-28,"Pluripotent","Spp1"
"Stra8",1.52165207084169e-32,1.70049071918177,0.302,0.004,4.59782389725525e-28,"Pluripotent","Stra8"
"Nanog",5.83755400865711e-32,0.80756171099185,0.286,0.003,1.76387531925583e-27,"Pluripotent","Nanog"
"Hmga2.1",8.28810009951137e-31,-1.11823443033357,0.451,0.79,2.50433232606836e-26,"Pluripotent","Hmga2"
"Dppa4",2.83619819396809e-30,0.710530458752939,0.303,0.009,8.56985646289398e-26,"Pluripotent","Dppa4"
"Mymx",4.75713493254976e-29,0.69264806013156,0.235,0.002,1.43741589121924e-24,"Pluripotent","Mymx"
"Gm48168",5.09998955139674e-29,0.709528829552784,0.28,0.002,1.54101284285004e-24,"Pluripotent","Gm48168"
"Ndufa4l2",1.74194846719506e-28,0.936363156195924,0.306,0.03,5.26347148847658e-24,"Pluripotent","Ndufa4l2"
"Klf9.1",2.45750942183877e-28,0.777278667819908,0.323,0.027,7.42561046902804e-24,"Pluripotent","Klf9"
"Ldhb.1",2.88711479337235e-28,1.23573287051953,0.684,0.344,8.7237060596539e-24,"Pluripotent","Ldhb"
"Tbrg1.1",7.71803695045004e-28,0.876261712981589,0.788,0.503,2.33208204494798e-23,"Pluripotent","Tbrg1"
"Cd9.3",1.3204117745124e-27,0.91390104994552,0.456,0.097,3.98975621786667e-23,"Pluripotent","Cd9"
"Ifi30.1",1.3915502206393e-27,0.892280838232363,0.383,0.085,4.2047081466837e-23,"Pluripotent","Ifi30"
"Apoc1.1",1.58966779549993e-27,0.749937813442836,0.318,0.016,4.8033402108826e-23,"Pluripotent","Apoc1"
"Sox4.1",2.15843301779136e-27,-0.747362186524695,0.482,0.716,6.52192120655837e-23,"Pluripotent","Sox4"
"Sycp3.1",7.16457589305852e-27,0.801718462444856,0.269,0.006,2.16484825184656e-22,"Pluripotent","Sycp3"
"Pmm1.1",9.68408175348687e-27,0.914428520174979,0.547,0.195,2.92614214263359e-22,"Pluripotent","Pmm1"
"Tdrd12",3.09164265167106e-26,0.589980723987951,0.227,0.007,9.34170743628929e-22,"Pluripotent","Tdrd12"
"Gpx4-ps2",1.07851311056497e-25,0.657068111671514,0.381,0.113,3.25883521488311e-21,"Pluripotent","Gpx4-ps2"
"Txnip.1",1.29939835178796e-25,0.98814747389268,0.495,0.171,3.9262620597625e-21,"Pluripotent","Txnip"
"Gas1.6",3.51434334801304e-24,-0.947542453592481,0.264,0.55,1.06189398603562e-19,"Pluripotent","Gas1"
"Hsf2bp",3.72395355371591e-24,0.544011159266898,0.221,0.007,1.1252298057908e-19,"Pluripotent","Hsf2bp"
"Rbpms2",4.93556871947796e-24,0.664667520564196,0.402,0.107,1.49133144427746e-19,"Pluripotent","Rbpms2"
"Gm32885.1",9.65607452775961e-24,0.653782960630676,0.266,0.006,2.91767947930784e-19,"Pluripotent","Gm32885"
"Stmn2",1.87910072718706e-23,0.937356476251575,0.338,0.047,5.67789075726841e-19,"Pluripotent","Stmn2"
"Alpl",3.10053432743351e-23,0.651328597017525,0.306,0.042,9.36857452377308e-19,"Pluripotent","Alpl"
"Gadd45b",3.15447408876485e-23,0.914101737055759,0.278,0.033,9.53155890661187e-19,"Pluripotent","Gadd45b"
"Cdh2.4",5.46331764451006e-23,-0.835932879570466,0.226,0.52,1.65079605946516e-18,"Pluripotent","Cdh2"
"Cdh1.2",1.1556107170698e-22,0.614233615079124,0.284,0.025,3.49179334269812e-18,"Pluripotent","Cdh1"
"Fbxo15.1",1.69387803624541e-22,0.658531063569079,0.225,0.006,5.11822187431912e-18,"Pluripotent","Fbxo15"
"Syngr1.1",3.71158194389601e-22,0.670491397088467,0.291,0.038,1.12149160016762e-17,"Pluripotent","Syngr1"
"2410141K09Rik",8.16580652520733e-22,0.487734674199644,0.209,0.002,2.46738009965665e-17,"Pluripotent","2410141K09Rik"
"Nnat.1",1.43558769275276e-21,-1.08079071828724,0.344,0.621,4.33777177242173e-17,"Pluripotent","Nnat"
"Gm1673.1",1.86407144243525e-21,-0.798864310610977,0.384,0.635,5.63247827046236e-17,"Pluripotent","Gm1673"
"Zfp982",8.0495585493918e-21,0.466730262434255,0.219,0.013,2.43225461128423e-16,"Pluripotent","Zfp982"
"Smc1b",9.99429654802076e-21,0.563612673599555,0.21,0.008,3.01987664494995e-16,"Pluripotent","Smc1b"
"Cd24a.2",3.06726912277694e-20,-0.755734330481834,0.472,0.714,9.26806038138279e-16,"Pluripotent","Cd24a"
"Rbpms.2",3.96798574787377e-20,0.66695373010231,0.603,0.29,1.19896657357754e-15,"Pluripotent","Rbpms"
"Blvrb.1",4.42912905104237e-20,0.596999212950898,0.389,0.109,1.33830563406296e-15,"Pluripotent","Blvrb"
"Fbn2.3",7.49965668267372e-20,-0.699831156117355,0.195,0.409,2.26609626323669e-15,"Pluripotent","Fbn2"
"Macroh2a2.2",1.09411685788983e-19,-0.72111224868504,0.448,0.661,3.30598349779991e-15,"Pluripotent","Macroh2a2"
"Meis2.3",1.09483007207762e-19,-0.81647551275986,0.463,0.711,3.30813854578973e-15,"Pluripotent","Meis2"
"Hoxb4.3",3.61053945294858e-19,-0.588126147002797,0.132,0.339,1.09096060110294e-14,"Pluripotent","Hoxb4"
"Ubxn2a",3.66261753865585e-19,0.517810399318026,0.36,0.142,1.10669651548025e-14,"Pluripotent","Ubxn2a"
"Cyba.1",5.60980712628922e-19,0.787339001655514,0.444,0.151,1.69505932127955e-14,"Pluripotent","Cyba"
"Stx3.1",5.83442294165222e-19,0.549147674517156,0.271,0.036,1.76292923604964e-14,"Pluripotent","Stx3"
"Lefty1",6.97532798659734e-19,1.61588736935392,0.227,0.006,2.10766510443025e-14,"Pluripotent","Lefty1"
"Foxh1",9.33192973846685e-19,0.434819583437497,0.225,0.022,2.81973588977514e-14,"Pluripotent","Foxh1"
"Mcl1.1",1.25837067390309e-18,0.798148589843134,0.71,0.437,3.80229282826558e-14,"Pluripotent","Mcl1"
"Fabp3.1",1.52600547670607e-18,0.772008240547578,0.239,0.014,4.61097814841507e-14,"Pluripotent","Fabp3"
"Rnf17",1.58969558540354e-18,0.499487004358968,0.223,0.007,4.80342418085532e-14,"Pluripotent","Rnf17"
"Mta3.1",2.36851387691644e-18,0.617347740329708,0.363,0.088,7.15670153049073e-14,"Pluripotent","Mta3"
"Avpi1.1",5.43495483402671e-18,0.59739899753956,0.36,0.125,1.64222595264951e-13,"Pluripotent","Avpi1"
"Dhrs7",8.04127324336996e-18,0.516991229686479,0.251,0.04,2.42975112321667e-13,"Pluripotent","Dhrs7"
"Arpc1b.2",8.16977255551112e-18,0.668630324676068,0.485,0.187,2.46857847537324e-13,"Pluripotent","Arpc1b"
"Sdc4.1",8.57811002116893e-18,0.797180398515668,0.4,0.108,2.5919617239964e-13,"Pluripotent","Sdc4"
"Igfbp5.4",1.0956261882527e-17,-1.24364998440244,0.339,0.589,3.31054409042435e-13,"Pluripotent","Igfbp5"
"Gpc3.2",1.30336405151466e-17,-0.878479885755511,0.397,0.673,3.93824481805671e-13,"Pluripotent","Gpc3"
"Igdcc3.5",1.31560564160027e-17,-0.799240549997013,0.345,0.589,3.97523400665938e-13,"Pluripotent","Igdcc3"
"Hoxb5os.12",2.44948133448984e-17,-1.03402475145297,0.229,0.495,7.40135280029449e-13,"Pluripotent","Hoxb5os"
"Jarid2",3.89087996530334e-17,0.685955170841202,0.534,0.253,1.17566829031606e-12,"Pluripotent","Jarid2"
"Phc1",4.86996107873283e-17,0.535656927078404,0.358,0.127,1.47150743954991e-12,"Pluripotent","Phc1"
"Gpi1",1.12041453341897e-16,0.710291649241421,0.72,0.466,3.38544455417875e-12,"Pluripotent","Gpi1"
"Jade1.1",1.3594822080646e-16,0.586906764040322,0.471,0.225,4.10781143988799e-12,"Pluripotent","Jade1"
"Morc1",1.68012927341297e-16,0.623658992105345,0.21,0.003,5.07667861254462e-12,"Pluripotent","Morc1"
"Lgals1",2.5795051415518e-16,0.855571443253979,0.469,0.192,7.79423273571292e-12,"Pluripotent","Lgals1"
"Pycard",4.93014967959043e-16,0.633788470643788,0.342,0.102,1.48969402718504e-11,"Pluripotent","Pycard"
"Cystm1.1",6.02626338969208e-16,0.437333832119255,0.322,0.115,1.82089574582936e-11,"Pluripotent","Cystm1"
"Trh.1",6.95330035151275e-16,0.85278004494752,0.278,0.057,2.10100923421309e-11,"Pluripotent","Trh"
"Ncam1.4",1.30637140861213e-15,-0.716952350051647,0.237,0.467,3.94733184826241e-11,"Pluripotent","Ncam1"
"Bnip3",1.71939044262502e-15,0.503165717627286,0.469,0.238,5.19531016143577e-11,"Pluripotent","Bnip3"
"Spint2.2",1.74052045273681e-15,0.519839564646384,0.381,0.12,5.25915659998955e-11,"Pluripotent","Spint2"
"Syce2.1",1.84475199185792e-15,0.556694398753007,0.537,0.271,5.57410261859789e-11,"Pluripotent","Syce2"
"Diaph1",1.91770189636201e-15,0.476404587323499,0.373,0.147,5.79452805004746e-11,"Pluripotent","Diaph1"
"Rabac1.1",6.53462904436995e-15,0.517776265667261,0.508,0.259,1.97450351204682e-10,"Pluripotent","Rabac1"
"Tpd52.1",9.44702604371785e-15,0.569721587248139,0.468,0.198,2.85451338936978e-10,"Pluripotent","Tpd52"
"Cox6b2.1",1.21445851661018e-14,0.637652713178942,0.489,0.223,3.66960785378932e-10,"Pluripotent","Cox6b2"
"Iqgap1.1",1.74268546679987e-14,0.634984229508438,0.474,0.189,5.2656984064825e-10,"Pluripotent","Iqgap1"
"Lmo4.2",4.65692468554505e-14,-0.701757746945315,0.282,0.509,1.40713636298429e-09,"Pluripotent","Lmo4"
"Hoxb9.9",6.89291335918633e-14,-0.728418422508868,0.168,0.375,2.08276270061174e-09,"Pluripotent","Hoxb9"
"Meox1.10",1.24478631437921e-13,-0.856224948729048,0.205,0.41,3.76124632752821e-09,"Pluripotent","Meox1"
"Nectin2.2",1.59180467352495e-13,0.544473154625521,0.361,0.12,4.80979700152298e-09,"Pluripotent","Nectin2"
"Ezr.2",2.37385254527233e-13,0.537772903100272,0.463,0.211,7.17283285079486e-09,"Pluripotent","Ezr"
"Myo10.2",4.69671665669854e-13,0.523096028316994,0.385,0.171,1.41915990498803e-08,"Pluripotent","Myo10"
"Asns.1",8.04084329301311e-13,0.597571142684199,0.578,0.359,2.42962120941684e-08,"Pluripotent","Asns"
"Ifitm3.1",1.06521492776389e-12,0.717517382839362,0.393,0.169,3.21865342573137e-08,"Pluripotent","Ifitm3"
"Taf7.1",1.43585970072408e-12,0.556995564955772,0.631,0.375,4.33859367170789e-08,"Pluripotent","Taf7"
"Gclm.1",2.41247515912626e-12,0.570933111626862,0.448,0.191,7.2895349408159e-08,"Pluripotent","Gclm"
"Ostf1.2",2.59888916990067e-12,0.483237810012665,0.264,0.052,7.85280351577187e-08,"Pluripotent","Ostf1"
"Tcea3.1",8.19308839913793e-12,0.485671807354149,0.32,0.112,2.47562359068352e-07,"Pluripotent","Tcea3"
"Dbn1.1",8.8479974832549e-12,-0.582511265123322,0.228,0.435,2.6735109195403e-07,"Pluripotent","Dbn1"
"Ddit4",1.03639889714806e-11,0.559900967177135,0.444,0.235,3.13158290762258e-07,"Pluripotent","Ddit4"
"Krt18.2",1.10338412945687e-11,0.74853137216803,0.299,0.081,3.33398548556687e-07,"Pluripotent","Krt18"
"Snhg6",1.58036806430098e-11,0.667620173719671,0.483,0.258,4.77524014309185e-07,"Pluripotent","Snhg6"
